date,year,month,hour,holiday,weekday,working,weather_type,temp,feels_like,humidity,windspeed,count
3/25/2011,0,3,0,0,5,1,1,9.84,11.5923,0.6,12.998,18
3/25/2011,0,3,1,0,5,1,1,8.2,10.8171,0.69,11.0014,5
3/25/2011,0,3,2,0,5,1,1,8.2,10.047,0.69,15.0013,5
3/25/2011,0,3,3,0,5,1,1,8.2,11.5923,0.69,7.0015,2
3/25/2011,0,3,4,0,5,1,1,7.38,10.8171,0.74,7.0015,5
3/25/2011,0,3,5,0,5,1,1,7.38,10.047,0.74,11.0014,9
3/25/2011,0,3,6,0,5,1,1,7.38,9.2718,0.74,15.0013,32
3/25/2011,0,3,7,0,5,1,1,8.2,9.2718,0.59,23.9994,104
3/25/2011,0,3,8,0,5,1,1,9.02,10.8171,0.51,19.0012,237
3/25/2011,0,3,9,0,5,1,1,9.84,10.8171,0.48,19.9995,166
3/25/2011,0,3,10,0,5,1,1,10.66,13.1376,0.48,0,68
3/25/2011,0,3,11,0,5,1,1,12.3,14.6829,0.45,19.0012,75
3/25/2011,0,3,12,0,5,1,1,13.12,15.453,0.42,16.9979,145
3/25/2011,0,3,13,0,5,1,1,13.12,16.2282,0.39,12.998,138
3/25/2011,0,3,14,0,5,1,1,14.76,16.9983,0.32,22.0028,133
3/25/2011,0,3,15,0,5,1,2,13.94,16.2282,0.36,16.9979,122
3/25/2011,0,3,16,0,5,1,2,13.94,15.453,0.34,19.9995,150
3/25/2011,0,3,17,0,5,1,2,13.12,14.6829,0.36,23.9994,225
3/25/2011,0,3,18,0,5,1,1,12.3,14.6829,0.39,16.9979,198
3/25/2011,0,3,19,0,5,1,2,12.3,14.6829,0.36,19.0012,135
3/25/2011,0,3,20,0,5,1,2,12.3,15.453,0.39,8.9981,81
3/25/2011,0,3,21,0,5,1,2,12.3,15.453,0.39,11.0014,75
3/25/2011,0,3,22,0,5,1,2,11.48,13.1376,0.38,22.0028,43
3/25/2011,0,3,23,0,5,1,2,10.66,12.3624,0.38,19.0012,39
3/26/2011,0,3,0,0,6,0,2,10.66,12.3624,0.38,19.0012,28
3/26/2011,0,3,1,0,6,0,1,10.66,11.5923,0.38,19.9995,27
3/26/2011,0,3,2,0,6,0,1,9.02,10.8171,0.44,15.0013,25
3/26/2011,0,3,3,0,6,0,1,8.2,10.047,0.47,12.998,9
3/26/2011,0,3,4,0,6,0,1,9.02,10.8171,0.44,15.0013,6
3/26/2011,0,3,5,0,6,0,1,8.2,10.047,0.51,12.998,8
3/26/2011,0,3,6,0,6,0,1,7.38,9.2718,0.55,12.998,10
3/26/2011,0,3,7,0,6,0,1,8.2,10.047,0.51,12.998,41
3/26/2011,0,3,8,0,6,0,1,9.02,11.5923,0.44,8.9981,66
3/26/2011,0,3,9,0,6,0,1,9.84,12.3624,0.41,8.9981,100
3/26/2011,0,3,10,0,6,0,1,10.66,13.1376,0.41,11.0014,125
3/26/2011,0,3,11,0,6,0,1,11.48,13.9077,0.38,11.0014,168
3/26/2011,0,3,12,0,6,0,1,12.3,14.6829,0.36,12.998,227
3/26/2011,0,3,13,0,6,0,1,13.12,15.453,0.33,15.0013,239
3/26/2011,0,3,14,0,6,0,1,13.94,16.2282,0.29,15.0013,216
3/26/2011,0,3,15,0,6,0,1,13.94,16.9983,0.29,12.998,219
3/26/2011,0,3,16,0,6,0,1,13.94,16.9983,0.23,12.998,248
3/26/2011,0,3,17,0,6,0,1,13.12,15.453,0.24,15.0013,203
3/26/2011,0,3,18,0,6,0,2,13.12,16.2282,0.21,11.0014,153
3/26/2011,0,3,19,0,6,0,2,11.48,13.9077,0.45,16.9979,138
3/26/2011,0,3,20,0,6,0,2,11.48,13.9077,0.45,16.9979,85
3/26/2011,0,3,21,0,6,0,2,10.66,13.1376,0.44,12.998,51
3/26/2011,0,3,22,0,6,0,2,11.48,13.9077,0.41,15.0013,63
3/26/2011,0,3,23,0,6,0,2,10.66,12.3624,0.44,19.0012,41
3/27/2011,0,3,0,0,0,0,2,10.66,13.1376,0.41,11.0014,31
3/27/2011,0,3,1,0,0,0,2,9.84,11.5923,0.52,12.998,20
3/27/2011,0,3,2,0,0,0,3,9.02,11.5923,0.55,12.998,21
3/27/2011,0,3,3,0,0,0,3,8.2,10.047,0.69,15.0013,14
3/27/2011,0,3,4,0,0,0,3,7.38,10.047,0.74,11.0014,6
3/27/2011,0,3,6,0,0,0,3,6.56,9.2718,0.86,8.9981,2
3/27/2011,0,3,7,0,0,0,3,6.56,8.5017,0.86,11.0014,7
3/27/2011,0,3,8,0,0,0,1,8.2,10.047,0.69,15.0013,14
3/27/2011,0,3,9,0,0,0,1,9.02,11.5923,0.55,8.9981,54
3/27/2011,0,3,10,0,0,0,2,9.02,10.8171,0.55,15.0013,86
3/27/2011,0,3,11,0,0,0,2,9.84,12.3624,0.48,11.0014,108
3/27/2011,0,3,12,0,0,0,2,10.66,13.1376,0.44,15.0013,163
3/27/2011,0,3,13,0,0,0,1,12.3,14.6829,0.39,15.0013,147
3/27/2011,0,3,14,0,0,0,1,13.12,16.2282,0.36,11.0014,164
3/27/2011,0,3,15,0,0,0,1,13.12,15.453,0.36,19.0012,172
3/27/2011,0,3,16,0,0,0,1,13.94,16.9983,0.34,0,143
3/27/2011,0,3,17,0,0,0,1,13.12,15.453,0.31,16.9979,159
3/27/2011,0,3,18,0,0,0,1,12.3,14.6829,0.33,12.998,137
3/27/2011,0,3,19,0,0,0,1,12.3,14.6829,0.31,15.0013,103
3/27/2011,0,3,20,0,0,0,1,11.48,13.9077,0.36,11.0014,57
3/27/2011,0,3,21,0,0,0,1,10.66,13.1376,0.41,11.0014,36
3/27/2011,0,3,22,0,0,0,1,10.66,13.1376,0.41,11.0014,30
3/27/2011,0,3,23,0,0,0,1,10.66,13.1376,0.44,12.998,19
3/28/2011,0,3,0,0,1,1,1,9.02,11.5923,0.55,12.998,12
3/28/2011,0,3,1,0,1,1,1,9.02,11.5923,0.44,12.998,6
3/28/2011,0,3,2,0,1,1,1,9.02,11.5923,0.44,11.0014,5
3/28/2011,0,3,3,0,1,1,1,9.02,11.5923,0.44,11.0014,2
3/28/2011,0,3,5,0,1,1,1,7.38,9.2718,0.43,12.998,8
3/28/2011,0,3,6,0,1,1,1,7.38,8.5017,0.34,19.0012,40
3/28/2011,0,3,7,0,1,1,1,8.2,9.2718,0.32,22.0028,110
3/28/2011,0,3,8,0,1,1,1,8.2,10.047,0.34,15.0013,254
3/28/2011,0,3,9,0,1,1,2,9.02,10.8171,0.32,15.0013,121
3/28/2011,0,3,10,0,1,1,1,9.84,11.5923,0.3,12.998,69
3/28/2011,0,3,11,0,1,1,2,10.66,12.3624,0.3,19.0012,57
3/28/2011,0,3,12,0,1,1,2,10.66,13.9077,0.25,0,79
3/28/2011,0,3,13,0,1,1,2,12.3,14.6829,0.24,15.0013,83
3/28/2011,0,3,14,0,1,1,1,13.12,15.453,0.22,15.0013,80
3/28/2011,0,3,15,0,1,1,1,13.12,15.453,0.24,19.0012,72
3/28/2011,0,3,16,0,1,1,1,13.94,16.2282,0.23,15.0013,132
3/28/2011,0,3,17,0,1,1,1,13.94,15.453,0.23,19.9995,252
3/28/2011,0,3,18,0,1,1,1,13.12,15.453,0.21,19.0012,241
3/28/2011,0,3,19,0,1,1,1,12.3,15.453,0.22,8.9981,173
3/28/2011,0,3,20,0,1,1,1,13.12,16.9983,0.22,7.0015,112
3/28/2011,0,3,21,0,1,1,1,13.12,16.9983,0.21,8.9981,61
3/28/2011,0,3,22,0,1,1,1,12.3,14.6829,0.22,15.0013,40
3/28/2011,0,3,23,0,1,1,1,11.48,13.1376,0.24,19.9995,19
3/29/2011,0,3,0,0,2,1,1,10.66,11.5923,0.28,22.0028,16
3/29/2011,0,3,1,0,2,1,1,9.84,10.8171,0.32,19.9995,4
3/29/2011,0,3,2,0,2,1,1,9.84,10.8171,0.32,19.9995,3
3/29/2011,0,3,3,0,2,1,1,9.84,10.8171,0.32,19.9995,3
3/29/2011,0,3,4,0,2,1,1,8.2,10.8171,0.44,11.0014,2
3/29/2011,0,3,5,0,2,1,1,9.02,10.8171,0.37,16.9979,8
3/29/2011,0,3,6,0,2,1,1,9.02,10.8171,0.41,19.9995,50
3/29/2011,0,3,7,0,2,1,1,9.02,10.047,0.41,23.9994,133
3/29/2011,0,3,8,0,2,1,1,9.84,10.8171,0.35,23.9994,287
3/29/2011,0,3,9,0,2,1,1,11.48,13.1376,0.28,26.0027,172
3/29/2011,0,3,10,0,2,1,1,12.3,13.9077,0.24,19.9995,59
3/29/2011,0,3,11,0,2,1,2,13.94,15.453,0.25,26.0027,81
3/29/2011,0,3,12,0,2,1,1,13.94,16.9983,0.25,11.0014,106
3/29/2011,0,3,13,0,2,1,1,13.94,15.453,0.25,19.9995,104
3/29/2011,0,3,14,0,2,1,1,14.76,16.9983,0.25,16.9979,86
3/29/2011,0,3,15,0,2,1,1,15.58,20.0889,0.25,15.0013,87
3/29/2011,0,3,16,0,2,1,1,15.58,20.0889,0.22,11.0014,136
3/29/2011,0,3,17,0,2,1,1,16.4,20.8641,0.2,8.9981,299
3/29/2011,0,3,18,0,2,1,1,14.76,18.5436,0.21,6.0032,294
3/29/2011,0,3,19,0,2,1,1,13.94,16.9983,0.23,12.998,190
3/29/2011,0,3,20,0,2,1,1,14.76,18.5436,0.21,6.0032,132
3/29/2011,0,3,21,0,2,1,1,13.94,18.5436,0.42,0,83
3/29/2011,0,3,22,0,2,1,1,13.94,18.5436,0.49,0,55
3/29/2011,0,3,23,0,2,1,2,13.12,16.9983,0.57,7.0015,35
3/30/2011,0,3,0,0,3,1,2,13.12,17.7735,0.57,0,11
3/30/2011,0,3,1,0,3,1,1,13.12,17.7735,0.39,0,10
3/30/2011,0,3,2,0,3,1,2,13.12,17.7735,0.57,0,4
3/30/2011,0,3,3,0,3,1,2,13.12,17.7735,0.49,0,4
3/30/2011,0,3,4,0,3,1,2,13.12,17.7735,0.57,0,1
3/30/2011,0,3,5,0,3,1,2,12.3,14.6829,0.56,12.998,7
3/30/2011,0,3,6,0,3,1,2,12.3,15.453,0.49,8.9981,48
3/30/2011,0,3,7,0,3,1,2,13.12,16.9983,0.45,7.0015,136
3/30/2011,0,3,8,0,3,1,2,13.12,16.2282,0.49,11.0014,263
3/30/2011,0,3,9,0,3,1,2,13.12,15.453,0.45,15.0013,154
3/30/2011,0,3,10,0,3,1,2,13.94,16.2282,0.46,15.0013,64
3/30/2011,0,3,11,0,3,1,2,13.94,16.2282,0.46,16.9979,90
3/30/2011,0,3,12,0,3,1,2,13.94,16.9983,0.46,11.0014,80
3/30/2011,0,3,13,0,3,1,2,14.76,17.7735,0.46,15.0013,98
3/30/2011,0,3,14,0,3,1,2,14.76,16.9983,0.46,19.9995,80
3/30/2011,0,3,15,0,3,1,3,11.48,13.1376,0.81,19.9995,70
3/30/2011,0,3,16,0,3,1,3,11.48,13.9077,0.87,16.9979,36
3/30/2011,0,3,17,0,3,1,3,10.66,13.9077,0.93,7.0015,116
3/30/2011,0,3,18,0,3,1,2,10.66,13.1376,0.93,15.0013,85
3/30/2011,0,3,19,0,3,1,2,10.66,13.1376,0.93,15.0013,72
3/30/2011,0,3,20,0,3,1,3,9.84,10.8171,0.93,19.9995,44
3/30/2011,0,3,21,0,3,1,2,9.84,11.5923,0.93,16.9979,27
3/30/2011,0,3,22,0,3,1,3,9.84,11.5923,0.93,15.0013,24
3/30/2011,0,3,23,0,3,1,3,9.84,10.8171,0.93,19.0012,12
3/31/2011,0,3,0,0,4,1,3,9.84,11.5923,0.93,15.0013,3
3/31/2011,0,3,1,0,4,1,3,9.84,11.5923,0.93,12.998,5
3/31/2011,0,3,2,0,4,1,3,9.84,11.5923,0.93,12.998,5
3/31/2011,0,3,3,0,4,1,3,9.84,11.5923,0.93,15.0013,1
3/31/2011,0,3,4,0,4,1,3,9.84,11.5923,0.93,16.9979,2
3/31/2011,0,3,5,0,4,1,3,9.84,11.5923,0.93,15.0013,8
3/31/2011,0,3,6,0,4,1,3,9.84,10.8171,0.93,19.9995,36
3/31/2011,0,3,7,0,4,1,3,9.84,11.5923,0.93,16.9979,92
3/31/2011,0,3,8,0,4,1,2,9.84,11.5923,1,16.9979,192
3/31/2011,0,3,9,0,4,1,3,10.66,12.3624,0.93,16.9979,132
3/31/2011,0,3,10,0,4,1,3,10.66,12.3624,0.93,16.9979,69
3/31/2011,0,3,11,0,4,1,3,11.48,13.9077,0.93,12.998,58
3/31/2011,0,3,12,0,4,1,3,11.48,13.9077,0.93,12.998,90
3/31/2011,0,3,13,0,4,1,3,12.3,15.453,0.87,8.9981,68
3/31/2011,0,3,14,0,4,1,3,12.3,15.453,0.87,8.9981,76
3/31/2011,0,3,15,0,4,1,3,12.3,13.9077,0.87,19.9995,65
3/31/2011,0,3,16,0,4,1,2,12.3,14.6829,0.87,16.9979,85
3/31/2011,0,3,17,0,4,1,2,12.3,14.6829,0.87,16.9979,168
3/31/2011,0,3,18,0,4,1,2,12.3,15.453,0.87,8.9981,177
3/31/2011,0,3,19,0,4,1,2,12.3,15.453,0.87,8.9981,130
3/31/2011,0,3,20,0,4,1,3,11.48,13.1376,0.93,19.0012,85
3/31/2011,0,3,21,0,4,1,2,11.48,13.9077,0.93,11.0014,60
3/31/2011,0,3,22,0,4,1,3,11.48,13.9077,0.93,16.9979,51
3/31/2011,0,3,23,0,4,1,3,10.66,13.1376,1,11.0014,27
4/1/2011,0,4,0,0,5,1,3,10.66,13.1376,1,11.0014,6
4/1/2011,0,4,1,0,5,1,3,10.66,13.1376,1,11.0014,4
4/1/2011,0,4,2,0,5,1,3,10.66,13.1376,0.93,12.998,7
4/1/2011,0,4,3,0,5,1,2,9.84,11.5923,0.93,16.9979,4
4/1/2011,0,4,4,0,5,1,2,9.84,11.5923,0.93,16.9979,3
4/1/2011,0,4,5,0,5,1,3,9.84,11.5923,0.93,15.0013,12
4/1/2011,0,4,6,0,5,1,3,9.84,11.5923,0.93,15.0013,28
4/1/2011,0,4,7,0,5,1,3,9.84,12.3624,0.93,0,95
4/1/2011,0,4,8,0,5,1,2,10.66,12.3624,0.87,16.9979,206
4/1/2011,0,4,9,0,5,1,1,13.12,14.6829,0.7,23.9994,173
4/1/2011,0,4,10,0,5,1,1,13.12,15.453,0.66,19.0012,75
4/1/2011,0,4,11,0,5,1,1,13.12,14.6829,0.61,23.9994,89
4/1/2011,0,4,12,0,5,1,1,13.94,15.453,0.53,23.9994,95
4/1/2011,0,4,13,0,5,1,1,14.76,16.9983,0.5,23.9994,110
4/1/2011,0,4,14,0,5,1,2,14.76,16.9983,0.46,23.9994,87
4/1/2011,0,4,15,0,5,1,1,13.94,15.453,0.46,27.9993,111
4/1/2011,0,4,16,0,5,1,1,13.94,15.453,0.46,27.9993,167
4/1/2011,0,4,17,0,5,1,1,13.94,15.453,0.46,22.0028,281
4/1/2011,0,4,18,0,5,1,1,13.94,15.453,0.46,22.0028,241
4/1/2011,0,4,19,0,5,1,1,13.94,15.453,0.49,22.0028,136
4/1/2011,0,4,20,0,5,1,1,13.12,16.2282,0.53,12.998,77
4/1/2011,0,4,21,0,5,1,1,13.12,16.9983,0.53,8.9981,93
4/1/2011,0,4,22,0,5,1,1,12.3,15.453,0.56,11.0014,74
4/1/2011,0,4,23,0,5,1,1,12.3,16.2282,0.61,6.0032,53
4/2/2011,0,4,0,0,6,0,2,12.3,16.9983,0.61,0,32
4/2/2011,0,4,1,0,6,0,1,10.66,13.9077,0.65,8.9981,32
4/2/2011,0,4,2,0,6,0,1,9.84,12.3624,0.75,8.9981,21
4/2/2011,0,4,3,0,6,0,1,9.84,12.3624,0.7,11.0014,9
4/2/2011,0,4,4,0,6,0,1,9.84,12.3624,0.7,11.0014,5
4/2/2011,0,4,5,0,6,0,2,9.84,12.3624,0.75,11.0014,5
4/2/2011,0,4,6,0,6,0,1,10.66,13.9077,0.7,7.0015,12
4/2/2011,0,4,7,0,6,0,2,10.66,13.9077,0.7,7.0015,18
4/2/2011,0,4,8,0,6,0,1,12.3,16.2282,0.7,7.0015,55
4/2/2011,0,4,9,0,6,0,2,13.94,17.7735,0.66,7.0015,87
4/2/2011,0,4,10,0,6,0,2,14.76,17.7735,0.57,11.0014,154
4/2/2011,0,4,11,0,6,0,2,16.4,20.8641,0.47,11.0014,198
4/2/2011,0,4,12,0,6,0,3,13.12,16.9983,0.81,8.9981,184
4/2/2011,0,4,13,0,6,0,1,13.94,16.9983,0.81,8.9981,137
4/2/2011,0,4,14,0,6,0,3,13.12,15.453,0.76,22.0028,190
4/2/2011,0,4,15,0,6,0,3,13.94,15.453,0.76,26.0027,136
4/2/2011,0,4,16,0,6,0,1,15.58,20.0889,0.62,22.0028,196
4/2/2011,0,4,17,0,6,0,1,15.58,20.0889,0.54,23.9994,184
4/2/2011,0,4,18,0,6,0,1,15.58,20.0889,0.54,12.998,179
4/2/2011,0,4,19,0,6,0,1,14.76,16.9983,0.53,23.9994,148
4/2/2011,0,4,20,0,6,0,1,13.94,16.2282,0.53,19.0012,85
4/2/2011,0,4,21,0,6,0,1,13.12,15.453,0.61,16.9979,77
4/2/2011,0,4,22,0,6,0,1,13.12,15.453,0.61,19.9995,55
4/2/2011,0,4,23,0,6,0,1,13.12,16.2282,0.61,11.0014,53
4/3/2011,0,4,0,0,0,0,1,12.3,14.6829,0.65,12.998,39
4/3/2011,0,4,1,0,0,0,1,12.3,16.2282,0.61,7.0015,34
4/3/2011,0,4,2,0,0,0,1,10.66,13.9077,0.7,8.9981,24
4/3/2011,0,4,3,0,0,0,1,12.3,16.9983,0.61,0,11
4/3/2011,0,4,4,0,0,0,1,11.48,15.453,0.7,6.0032,3
4/3/2011,0,4,5,0,0,0,1,11.48,13.9077,0.65,15.0013,5
4/3/2011,0,4,6,0,0,0,1,11.48,13.9077,0.65,12.998,33
4/3/2011,0,4,7,0,0,0,1,13.12,15.453,0.57,15.0013,33
4/3/2011,0,4,8,0,0,0,1,13.94,16.9983,0.57,11.0014,62
4/3/2011,0,4,9,0,0,0,1,14.76,16.2282,0.5,32.9975,142
4/3/2011,0,4,10,0,0,0,1,16.4,20.8641,0.43,27.9993,215
4/3/2011,0,4,11,0,0,0,1,17.22,21.6342,0.41,16.9979,243
4/3/2011,0,4,12,0,0,0,1,18.04,22.4094,0.38,19.0012,313
4/3/2011,0,4,13,0,0,0,1,18.04,22.4094,0.33,19.9995,367
4/3/2011,0,4,14,0,0,0,1,18.86,23.1795,0.31,8.9981,349
4/3/2011,0,4,15,0,0,0,2,18.86,23.1795,0.33,0,292
4/3/2011,0,4,16,0,0,0,2,18.86,23.1795,0.31,12.998,303
4/3/2011,0,4,17,0,0,0,2,18.86,23.1795,0.28,8.9981,274
4/3/2011,0,4,18,0,0,0,2,18.86,23.1795,0.31,0,172
4/3/2011,0,4,19,0,0,0,2,17.22,21.6342,0.44,12.998,144
4/3/2011,0,4,20,0,0,0,3,17.22,21.6342,0.41,15.0013,79
4/3/2011,0,4,21,0,0,0,2,17.22,21.6342,0.44,15.0013,45
4/3/2011,0,4,22,0,0,0,1,16.4,20.8641,0.43,7.0015,36
4/3/2011,0,4,23,0,0,0,1,16.4,20.8641,0.5,6.0032,31
4/4/2011,0,4,0,0,1,1,1,16.4,20.8641,0.5,15.0013,6
4/4/2011,0,4,1,0,1,1,1,16.4,20.8641,0.56,23.9994,11
4/4/2011,0,4,2,0,1,1,1,15.58,20.0889,0.66,16.9979,2
4/4/2011,0,4,3,0,1,1,1,15.58,20.0889,0.66,19.0012,1
4/4/2011,0,4,4,0,1,1,1,15.58,20.0889,0.71,19.9995,2
4/4/2011,0,4,5,0,1,1,1,16.4,20.8641,0.62,16.9979,7
4/4/2011,0,4,6,0,1,1,1,17.22,21.6342,0.58,19.0012,46
4/4/2011,0,4,7,0,1,1,2,18.04,22.4094,0.54,16.9979,157
4/4/2011,0,4,8,0,1,1,2,18.86,23.1795,0.55,19.9995,339
4/4/2011,0,4,9,0,1,1,2,20.5,24.7248,0.51,26.0027,158
4/4/2011,0,4,10,0,1,1,2,22.14,26.2752,0.45,23.9994,90
4/4/2011,0,4,11,0,1,1,1,24.6,31.6812,0.4,26.0027,124
4/4/2011,0,4,12,0,1,1,1,26.24,31.6812,0.36,31.0009,157
4/4/2011,0,4,13,0,1,1,1,27.88,32.4564,0.34,22.0028,139
4/4/2011,0,4,14,0,1,1,2,30.34,33.2265,0.27,32.9975,123
4/4/2011,0,4,15,0,1,1,1,31.16,34.0017,0.23,36.9974,143
4/4/2011,0,4,16,0,1,1,1,31.16,33.2265,0.22,35.0008,189
4/4/2011,0,4,17,0,1,1,1,30.34,33.2265,0.23,40.9973,366
4/4/2011,0,4,18,0,1,1,2,29.52,32.4564,0.23,32.9975,386
4/4/2011,0,4,19,0,1,1,1,28.7,32.4564,0.24,31.0009,278
4/4/2011,0,4,20,0,1,1,2,28.7,32.4564,0.24,36.9974,173
4/4/2011,0,4,21,0,1,1,2,28.7,32.4564,0.3,30.0026,95
4/4/2011,0,4,22,0,1,1,2,27.88,32.4564,0.36,31.0009,75
4/4/2011,0,4,23,0,1,1,2,26.24,31.6812,0.47,15.0013,48
4/5/2011,0,4,0,0,2,1,1,25.42,31.6812,0.5,7.0015,22
4/5/2011,0,4,1,0,2,1,3,25.42,31.6812,0.57,27.9993,15
4/5/2011,0,4,2,0,2,1,2,22.14,26.2752,0.73,22.0028,5
4/5/2011,0,4,3,0,2,1,2,22.14,26.2752,0.73,22.0028,4
4/5/2011,0,4,4,0,2,1,3,20.5,24.7248,0.88,32.9975,2
4/5/2011,0,4,5,0,2,1,3,18.86,23.1795,0.94,19.9995,5
4/5/2011,0,4,6,0,2,1,2,19.68,23.9547,0.88,22.0028,38
4/5/2011,0,4,7,0,2,1,2,19.68,23.9547,0.88,22.0028,134
4/5/2011,0,4,8,0,2,1,3,15.58,20.0889,0.87,39.0007,157
4/5/2011,0,4,9,0,2,1,3,14.76,16.2282,0.87,32.9975,46
4/5/2011,0,4,10,0,2,1,3,13.94,15.453,0.81,26.0027,28
4/5/2011,0,4,11,0,2,1,3,13.12,14.6829,0.81,30.0026,19
4/5/2011,0,4,12,0,2,1,2,13.94,15.453,0.71,26.0027,38
4/5/2011,0,4,13,0,2,1,2,14.76,16.9983,0.63,27.9993,56
4/5/2011,0,4,14,0,2,1,2,14.76,16.2282,0.57,32.9975,76
4/5/2011,0,4,15,0,2,1,1,16.4,20.8641,0.46,31.0009,68
4/5/2011,0,4,16,0,2,1,1,15.58,20.0889,0.46,27.9993,130
4/5/2011,0,4,17,0,2,1,1,17.22,21.6342,0.38,27.9993,273
4/5/2011,0,4,18,0,2,1,1,15.58,20.0889,0.4,32.9975,267
4/5/2011,0,4,19,0,2,1,1,14.76,16.9983,0.43,19.9995,160
4/5/2011,0,4,20,0,2,1,1,13.94,16.2282,0.46,19.0012,91
4/5/2011,0,4,21,0,2,1,1,13.94,14.6829,0.46,35.0008,89
4/5/2011,0,4,22,0,2,1,1,13.12,15.453,0.49,19.9995,46
4/5/2011,0,4,23,0,2,1,1,12.3,14.6829,0.49,19.0012,26
4/6/2011,0,4,0,0,3,1,1,12.3,16.2282,0.49,7.0015,15
4/6/2011,0,4,1,0,3,1,1,10.66,13.9077,0.6,8.9981,2
4/6/2011,0,4,2,0,3,1,1,9.84,12.3624,0.7,8.9981,5
4/6/2011,0,4,3,0,3,1,1,10.66,13.9077,0.6,8.9981,4
4/6/2011,0,4,4,0,3,1,1,9.84,12.3624,0.65,8.9981,1
4/6/2011,0,4,5,0,3,1,1,9.84,13.1376,0.7,7.0015,13
4/6/2011,0,4,6,0,3,1,1,9.84,13.1376,0.7,7.0015,56
4/6/2011,0,4,7,0,3,1,1,10.66,13.9077,0.65,7.0015,133
4/6/2011,0,4,8,0,3,1,1,13.12,15.453,0.61,15.0013,325
4/6/2011,0,4,9,0,3,1,1,14.76,16.9983,0.46,16.9979,165
4/6/2011,0,4,10,0,3,1,1,16.4,20.8641,0.37,26.0027,69
4/6/2011,0,4,11,0,3,1,1,17.22,21.6342,0.38,26.0027,93
4/6/2011,0,4,12,0,3,1,1,18.04,22.4094,0.41,16.9979,134
4/6/2011,0,4,13,0,3,1,1,18.86,23.1795,0.38,32.9975,112
4/6/2011,0,4,14,0,3,1,1,20.5,24.7248,0.34,27.9993,115
4/6/2011,0,4,15,0,3,1,1,21.32,25.5,0.32,22.0028,117
4/6/2011,0,4,16,0,3,1,1,22.14,26.2752,0.28,27.9993,169
4/6/2011,0,4,17,0,3,1,1,21.32,25.5,0.32,30.0026,356
4/6/2011,0,4,18,0,3,1,1,21.32,25.5,0.29,23.9994,325
4/6/2011,0,4,19,0,3,1,1,20.5,24.7248,0.31,19.9995,232
4/6/2011,0,4,20,0,3,1,1,18.86,23.1795,0.51,15.0013,141
4/6/2011,0,4,21,0,3,1,1,18.86,23.1795,0.41,19.0012,102
4/6/2011,0,4,22,0,3,1,1,18.86,23.1795,0.41,19.0012,84
4/6/2011,0,4,23,0,3,1,1,18.86,23.1795,0.41,19.9995,40
4/7/2011,0,4,0,0,4,1,1,18.86,23.1795,0.41,19.0012,20
4/7/2011,0,4,1,0,4,1,1,17.22,21.6342,0.47,8.9981,13
4/7/2011,0,4,2,0,4,1,1,17.22,21.6342,0.54,0,7
4/7/2011,0,4,3,0,4,1,1,14.76,17.7735,0.66,12.998,3
4/7/2011,0,4,4,0,4,1,1,13.94,16.9983,0.76,12.998,1
4/7/2011,0,4,5,0,4,1,1,13.94,16.2282,0.76,15.0013,6
4/7/2011,0,4,6,0,4,1,1,13.12,15.453,0.81,16.9979,64
4/7/2011,0,4,7,0,4,1,2,13.94,16.9983,0.76,11.0014,160
4/7/2011,0,4,8,0,4,1,1,14.76,17.7735,0.76,12.998,314
4/7/2011,0,4,9,0,4,1,2,16.4,20.8641,0.66,8.9981,170
4/7/2011,0,4,10,0,4,1,2,17.22,21.6342,0.67,7.0015,95
4/7/2011,0,4,11,0,4,1,2,18.86,23.1795,0.55,0,122
4/7/2011,0,4,12,0,4,1,2,18.86,23.1795,0.55,0,153
4/7/2011,0,4,13,0,4,1,2,21.32,25.5,0.48,6.0032,135
4/7/2011,0,4,14,0,4,1,1,22.96,27.0453,0.43,6.0032,157
4/7/2011,0,4,15,0,4,1,1,24.6,31.6812,0.38,7.0015,160
4/7/2011,0,4,16,0,4,1,1,24.6,31.6812,0.35,0,213
4/7/2011,0,4,17,0,4,1,1,21.32,25.5,0.52,19.0012,343
4/7/2011,0,4,18,0,4,1,1,19.68,23.9547,0.55,16.9979,333
4/7/2011,0,4,19,0,4,1,1,18.86,23.1795,0.59,19.9995,226
4/7/2011,0,4,20,0,4,1,1,18.04,22.4094,0.62,11.0014,203
4/7/2011,0,4,21,0,4,1,2,18.04,22.4094,0.67,19.0012,108
4/7/2011,0,4,22,0,4,1,2,16.4,20.8641,0.76,12.998,81
4/7/2011,0,4,23,0,4,1,1,15.58,20.0889,0.76,16.9979,54
4/8/2011,0,4,0,0,5,1,2,14.76,17.7735,0.76,15.0013,25
4/8/2011,0,4,1,0,5,1,2,13.94,16.9983,0.76,8.9981,9
4/8/2011,0,4,2,0,5,1,3,13.94,16.9983,0.76,11.0014,13
4/8/2011,0,4,3,0,5,1,3,13.94,16.9983,0.76,11.0014,1
4/8/2011,0,4,4,0,5,1,2,13.94,16.9983,0.86,8.9981,1
4/8/2011,0,4,5,0,5,1,2,13.12,16.2282,0.87,12.998,9
4/8/2011,0,4,6,0,5,1,2,13.94,18.5436,0.87,0,35
4/8/2011,0,4,7,0,5,1,3,13.94,16.9983,0.87,11.0014,113
4/8/2011,0,4,8,0,5,1,3,13.94,16.9983,0.87,11.0014,221
4/8/2011,0,4,9,0,5,1,2,14.76,17.7735,0.76,12.998,185
